out,batter,name,they,us,b1,b2,b3,call,thisatbat,p4count,balls,strikes,inthezone,t_b,inning
1,Zack Granite,Maeda,0,0,0,0,0,C,3,CBC,1.0,1.0,1,t,1
1,Zack Granite,Maeda,0,0,0,0,0,F,4,CBCF,1.0,2.0,1,t,1
1,Zack Granite,Maeda,0,0,0,0,0,F,5,CBCFF,1.0,2.0,1,t,1
1,Zack Granite,Maeda,0,0,0,0,0,F,6,CBCFFF,1.0,2.0,1,t,1
1,Zack Granite,Maeda,0,0,0,0,0,X,7,CBCFFFX,1.0,2.0,1,t,1
2,Joe Mauer,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,1
2,Joe Mauer,Maeda,0,0,0,0,0,X,2,CX,0.0,1.0,1,t,1
0,Eduardo Escobar,Maeda,0,0,0,0,0,F,1,F,0.0,0.0,1,t,2
0,Eduardo Escobar,Maeda,0,0,0,0,0,F,2,FF,0.0,1.0,1,t,2
0,Eduardo Escobar,Maeda,0,0,0,0,0,B,3,FFB,0.0,2.0,0,t,2
0,Eduardo Escobar,Maeda,0,0,0,0,0,B,4,FFBB,1.0,2.0,0,t,2
0,Eduardo Escobar,Maeda,0,0,0,0,0,S,5,FFBBS,2.0,2.0,1,t,2
1,Eddie Rosario,Maeda,0,0,0,0,0,X,1,X,0.0,0.0,1,t,2
2,Max Kepler,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,2
2,Max Kepler,Maeda,0,0,0,0,0,F,2,CF,0.0,1.0,1,t,2
2,Max Kepler,Maeda,0,0,0,0,0,B,3,CFB,0.0,2.0,0,t,2
2,Max Kepler,Maeda,0,0,0,0,0,X,4,CFBX,1.0,2.0,1,t,2
0,Jorge Polanco,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,t,3
0,Jorge Polanco,Maeda,0,0,0,0,0,B,2,BB,1.0,0.0,0,t,3
0,Jorge Polanco,Maeda,0,0,0,0,0,F,3,BBF,2.0,0.0,1,t,3
0,Jorge Polanco,Maeda,0,0,0,0,0,B,4,BBFB,2.0,1.0,0,t,3
0,Jorge Polanco,Maeda,0,0,0,0,0,B,5,BBFBB,3.0,1.0,0,t,3
0,Jason Castro,Maeda,0,0,1,0,0,B,1,B,0.0,0.0,0,t,3
0,Jason Castro,Maeda,0,0,1,0,0,C,2,BC,1.0,0.0,1,t,3
0,Jason Castro,Maeda,0,0,1,0,0,X,3,BCX,1.0,1.0,1,t,3
0,Jose Berrios,Maeda,0,0,1,1,0,C,1,C,0.0,0.0,1,t,3
0,Jose Berrios,Maeda,0,0,1,1,0,C,2,CC,0.0,1.0,1,t,3
0,Jose Berrios,Maeda,0,0,1,1,0,L,3,CCL,0.0,2.0,1,t,3
1,Brian Dozier,Maeda,0,0,1,1,0,C,1,C,0.0,0.0,1,t,3
1,Brian Dozier,Maeda,0,0,1,1,0,B,2,CB,0.0,1.0,0,t,3
1,Brian Dozier,Maeda,0,0,1,1,0,F,3,CBF,1.0,1.0,1,t,3
1,Brian Dozier,Maeda,0,0,1,1,0,F,4,CBFF,1.0,2.0,1,t,3
1,Brian Dozier,Maeda,0,0,1,1,0,B,5,CBFFB,1.0,2.0,0,t,3
1,Brian Dozier,Maeda,0,0,1,1,0,C,6,CBFFBC,2.0,2.0,1,t,3
2,Zack Granite,Maeda,0,0,1,1,0,C,1,C,0.0,0.0,1,t,3
2,Zack Granite,Maeda,0,0,1,1,0,X,2,CX,0.0,1.0,1,t,3
2,Joe Mauer,Maeda,1,0,1,1,0,B,1,B,0.0,0.0,0,t,3
2,Joe Mauer,Maeda,1,0,1,1,0,C,2,BC,1.0,0.0,1,t,3
2,Joe Mauer,Maeda,1,0,1,1,0,C,3,BCC,1.0,1.0,1,t,3
2,Joe Mauer,Maeda,1,0,1,1,0,B,4,BCCB,1.0,2.0,0,t,3
2,Joe Mauer,Maeda,1,0,1,1,0,F,5,BCCBF,2.0,2.0,1,t,3
2,Joe Mauer,Maeda,1,0,1,1,0,B,6,BCCBFB,2.0,2.0,0,t,3
2,Joe Mauer,Maeda,1,0,1,1,0,F,7,BCCBFBF,3.0,2.0,1,t,3
2,Joe Mauer,Maeda,1,0,1,1,0,B,8,BCCBFBFB,3.0,2.0,0,t,3
2,Eduardo Escobar,Maeda,1,0,1,1,1,F,1,F,0.0,0.0,1,t,3
2,Eduardo Escobar,Maeda,1,0,1,1,1,B,2,FB,0.0,1.0,0,t,3
2,Eduardo Escobar,Maeda,1,0,1,1,1,C,3,FBC,1.0,1.0,1,t,3
2,Eduardo Escobar,Maeda,1,0,1,1,1,F,4,FBCF,1.0,2.0,1,t,3
2,Eduardo Escobar,Maeda,1,0,1,1,1,F,5,FBCFF,1.0,2.0,1,t,3
2,Eduardo Escobar,Maeda,1,0,1,1,1,F,6,FBCFFF,1.0,2.0,1,t,3
2,Eduardo Escobar,Maeda,1,0,1,1,1,B,7,FBCFFFB,1.0,2.0,0,t,3
2,Eduardo Escobar,Maeda,1,0,1,1,1,X,8,FBCFFFBX,2.0,2.0,1,t,3
0,Eddie Rosario,Maeda,1,0,0,0,0,B,1,B,0.0,0.0,0,t,4
0,Eddie Rosario,Maeda,1,0,0,0,0,B,2,BB,1.0,0.0,0,t,4
0,Eddie Rosario,Maeda,1,0,0,0,0,X,3,BBX,2.0,0.0,1,t,4
0,Max Kepler,Maeda,1,0,1,0,0,X,1,X,0.0,0.0,1,t,4
1,Jorge Polanco,Maeda,1,0,1,0,0,B,1,B,0.0,0.0,0,t,4
1,Jorge Polanco,Maeda,1,0,1,0,0,C,2,BC,1.0,0.0,1,t,4
1,Jorge Polanco,Maeda,1,0,1,0,0,L,3,BCL,1.0,1.0,1,t,4
1,Jorge Polanco,Maeda,1,0,1,0,0,B,4,BCLB,1.0,2.0,0,t,4
1,Jorge Polanco,Maeda,1,0,1,0,0,X,5,BCLBX,2.0,2.0,1,t,4
2,Jason Castro,Maeda,1,0,1,0,0,B,1,B,0.0,0.0,0,t,4
2,Jason Castro,Maeda,1,0,1,0,0,B,2,BB,1.0,0.0,0,t,4
2,Jason Castro,Maeda,1,0,1,0,0,C,3,BBC,2.0,0.0,1,t,4
2,Jason Castro,Maeda,1,0,1,0,0,B,4,BBCB,2.0,1.0,0,t,4
2,Jason Castro,Maeda,1,0,1,0,0,C,5,BBCBC,3.0,1.0,1,t,4
2,Jason Castro,Maeda,1,0,1,0,0,X,6,BBCBCX,3.0,2.0,1,t,4
0,Robbie Grossman,Maeda,1,4,0,0,0,F,1,F,0.0,0.0,1,t,5
0,Robbie Grossman,Maeda,1,4,0,0,0,B,2,FB,0.0,1.0,0,t,5
0,Robbie Grossman,Maeda,1,4,0,0,0,C,3,FBC,1.0,1.0,1,t,5
0,Robbie Grossman,Maeda,1,4,0,0,0,B,4,FBCB,1.0,2.0,0,t,5
0,Robbie Grossman,Maeda,1,4,0,0,0,B,5,FBCBB,2.0,2.0,0,t,5
0,Robbie Grossman,Maeda,1,4,0,0,0,X,6,FBCBBX,3.0,2.0,1,t,5
1,Brian Dozier,Maeda,1,4,0,0,0,X,1,X,0.0,0.0,1,t,5
1,Zack Granite,Maeda,1,4,1,0,0,L,1,L,0.0,0.0,1,t,5
1,Zack Granite,Maeda,1,4,1,0,0,C,2,LC,0.0,1.0,1,t,5
1,Zack Granite,Maeda,1,4,1,0,0,C,3,LCC,0.0,2.0,1,t,5
2,Joe Mauer,Maeda,1,4,1,0,0,X,1,X,0.0,0.0,1,t,5
2,Eduardo Escobar,Maeda,1,4,1,1,0,C,1,C,0.0,0.0,1,t,5
2,Eduardo Escobar,Maeda,1,4,1,1,0,X,2,CX,0.0,1.0,1,t,5
2,Eddie Rosario,Maeda,2,4,0,1,1,C,1,C,0.0,0.0,1,t,5
2,Eddie Rosario,Maeda,2,4,0,1,1,S,2,CS,0.0,1.0,1,t,5
2,Eddie Rosario,Maeda,2,4,0,1,1,F,3,CSF,0.0,2.0,1,t,5
2,Eddie Rosario,Maeda,2,4,0,1,1,B,4,CSFB,0.0,2.0,0,t,5
2,Eddie Rosario,Maeda,2,4,0,1,1,F,5,CSFBF,1.0,2.0,1,t,5
2,Eddie Rosario,Maeda,2,4,0,1,1,F,6,CSFBFF,1.0,2.0,1,t,5
2,Eddie Rosario,Maeda,2,4,0,1,1,B,7,CSFBFFB,1.0,2.0,0,t,5
2,Eddie Rosario,Maeda,2,4,0,1,1,X,8,CSFBFFBX,2.0,2.0,1,t,5
0,Ender Inciarte,Maeda,0,0,0,0,0,X,1,X,0.0,0.0,1,b,1
1,Danny Santana,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,b,1
1,Danny Santana,Maeda,0,0,0,0,0,B,2,CB,0.0,1.0,0,b,1
1,Danny Santana,Maeda,0,0,0,0,0,X,3,CBX,1.0,1.0,1,b,1
2,Freddie Freeman,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,b,1
2,Freddie Freeman,Maeda,0,0,0,0,0,B,2,BB,1.0,0.0,0,b,1
2,Freddie Freeman,Maeda,0,0,0,0,0,B,3,BBB,2.0,0.0,0,b,1
2,Freddie Freeman,Maeda,0,0,0,0,0,C,4,BBBC,3.0,0.0,1,b,1
2,Freddie Freeman,Maeda,0,0,0,0,0,B,5,BBBCB,3.0,1.0,0,b,1
2,Matt Adams,Maeda,0,0,1,0,0,C,1,C,0.0,0.0,1,b,1
2,Matt Adams,Maeda,0,0,1,0,0,F,2,CF,0.0,1.0,1,b,1
2,Matt Adams,Maeda,0,0,1,0,0,S,3,CFS,0.0,2.0,1,b,1
0,Tyler Flowers,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,b,2
0,Tyler Flowers,Maeda,0,0,0,0,0,S,2,BS,1.0,0.0,1,b,2
0,Tyler Flowers,Maeda,0,0,0,0,0,B,3,BSB,1.0,1.0,0,b,2
0,Tyler Flowers,Maeda,0,0,0,0,0,C,4,BSBC,2.0,1.0,1,b,2
0,Tyler Flowers,Maeda,0,0,0,0,0,S,5,BSBCS,2.0,2.0,1,b,2
1,Nick Markakis,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,b,2
1,Nick Markakis,Maeda,0,0,0,0,0,B,2,CB,0.0,1.0,0,b,2
1,Nick Markakis,Maeda,0,0,0,0,0,F,3,CBF,1.0,1.0,1,b,2
1,Nick Markakis,Maeda,0,0,0,0,0,B,4,CBFB,1.0,2.0,0,b,2
1,Nick Markakis,Maeda,0,0,0,0,0,F,5,CBFBF,2.0,2.0,1,b,2
1,Nick Markakis,Maeda,0,0,0,0,0,X,6,CBFBFX,2.0,2.0,1,b,2
2,Ozzie Albies,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,b,2
2,Ozzie Albies,Maeda,0,0,0,0,0,X,2,CX,0.0,1.0,1,b,2
0,Johan Camargo,Maeda,0,1,0,0,0,B,1,B,0.0,0.0,0,b,3
0,Johan Camargo,Maeda,0,1,0,0,0,X,2,BX,1.0,0.0,1,b,3
1,Lucas Sims,Maeda,0,1,0,0,0,B,1,B,0.0,0.0,0,b,3
1,Lucas Sims,Maeda,0,1,0,0,0,C,2,BC,1.0,0.0,1,b,3
1,Lucas Sims,Maeda,0,1,0,0,0,F,3,BCF,1.0,1.0,1,b,3
1,Lucas Sims,Maeda,0,1,0,0,0,F,4,BCFF,1.0,2.0,1,b,3
1,Lucas Sims,Maeda,0,1,0,0,0,S,5,BCFFS,1.0,2.0,1,b,3
2,Ender Inciarte,Maeda,0,1,0,0,0,C,1,C,0.0,0.0,1,b,3
2,Ender Inciarte,Maeda,0,1,0,0,0,X,2,CX,0.0,1.0,1,b,3
0,Danny Santana,Maeda,0,2,0,0,0,B,1,B,0.0,0.0,0,b,4
0,Danny Santana,Maeda,0,2,0,0,0,F,2,BF,1.0,0.0,1,b,4
0,Danny Santana,Maeda,0,2,0,0,0,B,3,BFB,1.0,1.0,0,b,4
0,Danny Santana,Maeda,0,2,0,0,0,X,4,BFBX,2.0,1.0,1,b,4
1,Freddie Freeman,Maeda,0,2,0,0,0,B,1,B,0.0,0.0,0,b,4
1,Freddie Freeman,Maeda,0,2,0,0,0,F,2,BF,1.0,0.0,1,b,4
1,Freddie Freeman,Maeda,0,2,0,0,0,B,3,BFB,1.0,1.0,0,b,4
1,Freddie Freeman,Maeda,0,2,0,0,0,X,4,BFBX,2.0,1.0,1,b,4
2,Matt Adams,Maeda,0,2,0,0,0,S,1,S,0.0,0.0,1,b,4
2,Matt Adams,Maeda,0,2,0,0,0,F,2,SF,0.0,1.0,1,b,4
2,Matt Adams,Maeda,0,2,0,0,0,B,3,SFB,0.0,2.0,0,b,4
2,Matt Adams,Maeda,0,2,0,0,0,B,4,SFBB,1.0,2.0,0,b,4
2,Matt Adams,Maeda,0,2,0,0,0,F,5,SFBBF,2.0,2.0,1,b,4
2,Matt Adams,Maeda,0,2,0,0,0,X,6,SFBBFX,2.0,2.0,1,b,4
0,Tyler Flowers,Maeda,0,3,0,0,0,X,1,X,0.0,0.0,1,b,5
0,Nick Markakis,Maeda,0,3,1,0,0,B,1,B,0.0,0.0,0,b,5
0,Nick Markakis,Maeda,0,3,1,0,0,C,2,BC,1.0,0.0,1,b,5
0,Nick Markakis,Maeda,0,3,1,0,0,B,3,BCB,1.0,1.0,0,b,5
0,Nick Markakis,Maeda,0,3,1,0,0,X,4,BCBX,2.0,1.0,1,b,5
1,Ozzie Albies,Maeda,0,3,1,0,0,B,1,B,0.0,0.0,0,b,5
1,Ozzie Albies,Maeda,0,3,1,0,0,B,2,BB,1.0,0.0,0,b,5
1,Ozzie Albies,Maeda,0,3,1,0,0,B,3,BBB,2.0,0.0,0,b,5
1,Ozzie Albies,Maeda,0,3,1,0,0,C,4,BBBC,3.0,0.0,1,b,5
1,Ozzie Albies,Maeda,0,3,1,0,0,X,5,BBBCX,3.0,1.0,1,b,5
2,Johan Camargo,Maeda,0,3,1,0,0,B,1,B,0.0,0.0,0,b,5
2,Johan Camargo,Maeda,0,3,1,0,0,X,2,BX,1.0,0.0,1,b,5
0,Lane Adams,Maeda,0,3,0,0,0,C,1,C,0.0,0.0,1,b,6
0,Lane Adams,Maeda,0,3,0,0,0,X,2,CX,0.0,1.0,1,b,6
1,Ender Inciarte,Maeda,0,3,0,0,0,C,1,C,0.0,0.0,1,b,6
1,Ender Inciarte,Maeda,0,3,0,0,0,B,2,CB,0.0,1.0,0,b,6
1,Ender Inciarte,Maeda,0,3,0,0,0,X,3,CBX,1.0,1.0,1,b,6
1,Danny Santana,Maeda,0,3,1,0,0,F,1,F,0.0,0.0,1,b,6
1,Danny Santana,Maeda,0,3,1,0,0,F,2,FF,0.0,1.0,1,b,6
1,Danny Santana,Maeda,0,3,1,0,0,B,3,FFB,0.0,2.0,0,b,6
1,Danny Santana,Maeda,0,3,1,0,0,F,4,FFBF,1.0,2.0,1,b,6
1,Danny Santana,Maeda,0,3,1,0,0,X,5,FFBFX,1.0,2.0,1,b,6
2,Freddie Freeman,Maeda,0,3,1,0,0,C,1,C,0.0,0.0,1,b,6
2,Freddie Freeman,Maeda,0,3,1,0,0,B,2,CB,0.0,1.0,0,b,6
2,Freddie Freeman,Maeda,0,3,1,0,0,B,3,CBB,1.0,1.0,0,b,6
2,Freddie Freeman,Maeda,0,3,1,0,0,C,4,CBBC,2.0,1.0,1,b,6
2,Freddie Freeman,Maeda,0,3,1,0,0,B,5,CBBCB,2.0,2.0,0,b,6
2,Freddie Freeman,Maeda,0,3,1,0,0,F,6,CBBCBF,3.0,2.0,1,b,6
2,Freddie Freeman,Maeda,0,3,1,0,0,S,7,CBBCBFS,3.0,2.0,1,b,6
0,Sean Rodriguez,Maeda,0,3,0,0,0,S,1,S,0.0,0.0,1,b,7
0,Sean Rodriguez,Maeda,0,3,0,0,0,F,2,SF,0.0,1.0,1,b,7
0,Sean Rodriguez,Maeda,0,3,0,0,0,B,3,SFB,0.0,2.0,0,b,7
0,Sean Rodriguez,Maeda,0,3,0,0,0,B,4,SFBB,1.0,2.0,0,b,7
0,Sean Rodriguez,Maeda,0,3,0,0,0,F,5,SFBBF,2.0,2.0,1,b,7
0,Sean Rodriguez,Maeda,0,3,0,0,0,C,6,SFBBFC,2.0,2.0,1,b,7
1,Tyler Flowers,Maeda,0,3,0,0,0,F,1,F,0.0,0.0,1,b,7
1,Tyler Flowers,Maeda,0,3,0,0,0,S,2,FS,0.0,1.0,1,b,7
1,Tyler Flowers,Maeda,0,3,0,0,0,S,3,FSS,0.0,2.0,1,b,7
2,Nick Markakis,Maeda,0,3,0,0,0,C,1,C,0.0,0.0,1,b,7
2,Nick Markakis,Maeda,0,3,0,0,0,F,2,CF,0.0,1.0,1,b,7
2,Nick Markakis,Maeda,0,3,0,0,0,F,3,CFF,0.0,2.0,1,b,7
2,Nick Markakis,Maeda,0,3,0,0,0,B,4,CFFB,0.0,2.0,0,b,7
2,Nick Markakis,Maeda,0,3,0,0,0,B,5,CFFBB,1.0,2.0,0,b,7
2,Nick Markakis,Maeda,0,3,0,0,0,B,6,CFFBBB,2.0,2.0,0,b,7
2,Nick Markakis,Maeda,0,3,0,0,0,F,7,CFFBBBF,3.0,2.0,1,b,7
2,Nick Markakis,Maeda,0,3,0,0,0,X,8,CFFBBBFX,3.0,2.0,1,b,7
0,David Peralta,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,b,1
0,David Peralta,Maeda,0,0,0,0,0,C,2,BC,1.0,0.0,1,b,1
0,David Peralta,Maeda,0,0,0,0,0,X,3,BCX,1.0,1.0,1,b,1
0,AJ Pollock,Maeda,0,0,0,1,0,C,1,C,0.0,0.0,1,b,1
0,AJ Pollock,Maeda,0,0,0,1,0,B,2,CB,0.0,1.0,0,b,1
0,AJ Pollock,Maeda,0,0,0,1,0,B,3,CBB,1.0,1.0,0,b,1
0,AJ Pollock,Maeda,0,0,0,1,0,F,4,CBBF,2.0,1.0,1,b,1
0,AJ Pollock,Maeda,0,0,0,1,0,B,5,CBBFB,2.0,2.0,0,b,1
0,AJ Pollock,Maeda,0,0,0,1,0,B,6,CBBFBB,3.0,2.0,0,b,1
0,Jake Lamb,Maeda,0,0,1,1,0,C,1,C,0.0,0.0,1,b,1
0,Jake Lamb,Maeda,0,0,1,1,0,B,2,CB,0.0,1.0,0,b,1
0,Jake Lamb,Maeda,0,0,1,1,0,S,3,CBS,1.0,1.0,1,b,1
0,Jake Lamb,Maeda,0,0,1,1,0,X,4,CBSX,1.0,2.0,1,b,1
1,Paul Goldschmidt,Maeda,0,0,1,1,0,B,1,B,0.0,0.0,0,b,1
1,Paul Goldschmidt,Maeda,0,0,1,1,0,B,2,BB,1.0,0.0,0,b,1
1,Paul Goldschmidt,Maeda,0,0,1,1,0,S,3,BBS,2.0,0.0,1,b,1
1,Paul Goldschmidt,Maeda,0,0,1,1,0,B,4,BBSB,2.0,1.0,0,b,1
1,Paul Goldschmidt,Maeda,0,0,1,1,0,C,5,BBSBC,3.0,1.0,1,b,1
1,Paul Goldschmidt,Maeda,0,0,1,1,0,X,6,BBSBCX,3.0,2.0,1,b,1
2,J.D. Martinez,Maeda,0,0,1,1,0,B,1,B,0.0,0.0,0,b,1
2,J.D. Martinez,Maeda,0,0,1,1,0,B,2,BB,1.0,0.0,0,b,1
2,J.D. Martinez,Maeda,0,0,1,1,0,C,3,BBC,2.0,0.0,1,b,1
2,J.D. Martinez,Maeda,0,0,1,1,0,B,4,BBCB,2.0,1.0,0,b,1
2,J.D. Martinez,Maeda,0,0,1,1,0,S,5,BBCBS,3.0,1.0,1,b,1
2,J.D. Martinez,Maeda,0,0,1,1,0,S,6,BBCBSS,3.0,2.0,1,b,1
0,Daniel Descalso,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,b,2
0,Daniel Descalso,Maeda,0,0,0,0,0,X,2,BX,1.0,0.0,1,b,2
1,Chris Iannetta,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,b,2
1,Chris Iannetta,Maeda,0,0,0,0,0,X,2,CX,0.0,1.0,1,b,2
2,Ketel Marte,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,b,2
2,Ketel Marte,Maeda,0,0,0,0,0,C,2,CC,0.0,1.0,1,b,2
2,Ketel Marte,Maeda,0,0,0,0,0,F,3,CCF,0.0,2.0,1,b,2
2,Ketel Marte,Maeda,0,0,0,0,0,B,4,CCFB,0.0,2.0,0,b,2
2,Ketel Marte,Maeda,0,0,0,0,0,X,5,CCFBX,1.0,2.0,1,b,2
2,Zack Godley,Maeda,0,0,1,0,0,C,1,C,0.0,0.0,1,b,2
2,Zack Godley,Maeda,0,0,1,0,0,C,2,CC,0.0,1.0,1,b,2
2,Zack Godley,Maeda,0,0,1,0,0,F,3,CCF,0.0,2.0,1,b,2
2,Zack Godley,Maeda,0,0,1,0,0,B,4,CCFB,0.0,2.0,0,b,2
2,Zack Godley,Maeda,0,0,1,0,0,B,5,CCFBB,1.0,2.0,0,b,2
2,Zack Godley,Maeda,0,0,1,0,0,F,6,CCFBBF,2.0,2.0,1,b,2
2,Zack Godley,Maeda,0,0,1,0,0,S,7,CCFBBFS,2.0,2.0,1,b,2
0,David Peralta,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,b,3
0,David Peralta,Maeda,0,0,0,0,0,S,2,CS,0.0,1.0,1,b,3
0,David Peralta,Maeda,0,0,0,0,0,B,3,CSB,0.0,2.0,0,b,3
0,David Peralta,Maeda,0,0,0,0,0,X,4,CSBX,1.0,2.0,1,b,3
1,AJ Pollock,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,b,3
1,AJ Pollock,Maeda,0,0,0,0,0,B,2,CB,0.0,1.0,0,b,3
1,AJ Pollock,Maeda,0,0,0,0,0,B,3,CBB,1.0,1.0,0,b,3
1,AJ Pollock,Maeda,0,0,0,0,0,S,4,CBBS,2.0,1.0,1,b,3
1,AJ Pollock,Maeda,0,0,0,0,0,B,5,CBBSB,2.0,2.0,0,b,3
1,AJ Pollock,Maeda,0,0,0,0,0,S,6,CBBSBS,3.0,2.0,1,b,3
2,Jake Lamb,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,b,3
2,Jake Lamb,Maeda,0,0,0,0,0,B,2,CB,0.0,1.0,0,b,3
2,Jake Lamb,Maeda,0,0,0,0,0,B,3,CBB,1.0,1.0,0,b,3
2,Jake Lamb,Maeda,0,0,0,0,0,C,4,CBBC,2.0,1.0,1,b,3
2,Jake Lamb,Maeda,0,0,0,0,0,C,5,CBBCC,2.0,2.0,1,b,3
0,Paul Goldschmidt,Maeda,0,2,0,0,0,B,1,B,0.0,0.0,0,b,4
0,Paul Goldschmidt,Maeda,0,2,0,0,0,C,2,BC,1.0,0.0,1,b,4
0,Paul Goldschmidt,Maeda,0,2,0,0,0,S,3,BCS,1.0,1.0,1,b,4
0,Paul Goldschmidt,Maeda,0,2,0,0,0,B,4,BCSB,1.0,2.0,0,b,4
0,Paul Goldschmidt,Maeda,0,2,0,0,0,X,5,BCSBX,2.0,2.0,1,b,4
1,J.D. Martinez,Maeda,0,2,0,0,0,C,1,C,0.0,0.0,1,b,4
1,J.D. Martinez,Maeda,0,2,0,0,0,F,2,CF,0.0,1.0,1,b,4
1,J.D. Martinez,Maeda,0,2,0,0,0,F,3,CFF,0.0,2.0,1,b,4
1,J.D. Martinez,Maeda,0,2,0,0,0,F,4,CFFF,0.0,2.0,1,b,4
1,J.D. Martinez,Maeda,0,2,0,0,0,B,5,CFFFB,0.0,2.0,0,b,4
1,J.D. Martinez,Maeda,0,2,0,0,0,F,6,CFFFBF,1.0,2.0,1,b,4
1,J.D. Martinez,Maeda,0,2,0,0,0,F,7,CFFFBFF,1.0,2.0,1,b,4
1,J.D. Martinez,Maeda,0,2,0,0,0,B,8,CFFFBFFB,1.0,2.0,0,b,4
1,J.D. Martinez,Maeda,0,2,0,0,0,X,9,CFFFBFFBX,2.0,2.0,1,b,4
2,Daniel Descalso,Maeda,0,2,0,0,0,C,1,C,0.0,0.0,1,b,4
2,Daniel Descalso,Maeda,0,2,0,0,0,F,2,CF,0.0,1.0,1,b,4
2,Daniel Descalso,Maeda,0,2,0,0,0,S,3,CFS,0.0,2.0,1,b,4
0,Chris Iannetta,Maeda,0,2,0,0,0,C,1,C,0.0,0.0,1,b,5
0,Chris Iannetta,Maeda,0,2,0,0,0,S,2,CS,0.0,1.0,1,b,5
0,Chris Iannetta,Maeda,0,2,0,0,0,F,3,CSF,0.0,2.0,1,b,5
0,Chris Iannetta,Maeda,0,2,0,0,0,B,4,CSFB,0.0,2.0,0,b,5
0,Chris Iannetta,Maeda,0,2,0,0,0,F,5,CSFBF,1.0,2.0,1,b,5
0,Chris Iannetta,Maeda,0,2,0,0,0,X,6,CSFBFX,1.0,2.0,1,b,5
0,Ketel Marte,Maeda,1,2,0,0,0,X,1,X,0.0,0.0,1,b,5
0,Zack Godley,Maeda,1,2,0,0,1,C,1,C,0.0,0.0,1,b,5
0,Zack Godley,Maeda,1,2,0,0,1,S,2,CS,0.0,1.0,1,b,5
0,Zack Godley,Maeda,1,2,0,0,1,C,3,CSC,0.0,2.0,1,b,5
1,David Peralta,Maeda,1,2,0,0,1,F,1,F,0.0,0.0,1,b,5
1,David Peralta,Maeda,1,2,0,0,1,B,2,FB,0.0,1.0,0,b,5
1,David Peralta,Maeda,1,2,0,0,1,B,3,FBB,1.0,1.0,0,b,5
1,David Peralta,Maeda,1,2,0,0,1,B,4,FBBB,2.0,1.0,0,b,5
1,David Peralta,Maeda,1,2,0,0,1,X,5,FBBBX,3.0,1.0,1,b,5
2,AJ Pollock,Maeda,1,2,0,0,1,B,1,B,0.0,0.0,0,b,5
2,AJ Pollock,Maeda,1,2,0,0,1,B,2,BB,1.0,0.0,0,b,5
2,AJ Pollock,Maeda,1,2,0,0,1,S,3,BBS,2.0,0.0,1,b,5
2,AJ Pollock,Maeda,1,2,0,0,1,X,4,BBSX,2.0,1.0,1,b,5
0,Manuel Margot,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,t,1
0,Manuel Margot,Maeda,0,0,0,0,0,B,2,BB,1.0,0.0,0,t,1
0,Manuel Margot,Maeda,0,0,0,0,0,S,3,BBS,2.0,0.0,1,t,1
0,Manuel Margot,Maeda,0,0,0,0,0,F,4,BBSF,2.0,1.0,1,t,1
0,Manuel Margot,Maeda,0,0,0,0,0,B,5,BBSFB,2.0,2.0,0,t,1
0,Manuel Margot,Maeda,0,0,0,0,0,X,6,BBSFBX,3.0,2.0,1,t,1
1,Cory Spangenberg,Maeda,0,0,0,0,0,F,1,F,0.0,0.0,1,t,1
1,Cory Spangenberg,Maeda,0,0,0,0,0,C,2,FC,0.0,1.0,1,t,1
1,Cory Spangenberg,Maeda,0,0,0,0,0,B,3,FCB,0.0,2.0,0,t,1
1,Cory Spangenberg,Maeda,0,0,0,0,0,F,4,FCBF,1.0,2.0,1,t,1
1,Cory Spangenberg,Maeda,0,0,0,0,0,X,5,FCBFX,1.0,2.0,1,t,1
1,Jose Pirela,Maeda,1,0,0,0,0,S,1,S,0.0,0.0,1,t,1
1,Jose Pirela,Maeda,1,0,0,0,0,X,2,SX,0.0,1.0,1,t,1
1,Yangervis Solarte,Maeda,1,0,1,0,0,X,1,X,0.0,0.0,1,t,1
1,Wil Myers,Maeda,1,0,1,0,1,X,1,X,0.0,0.0,1,t,1
2,Hunter Renfroe,Maeda,2,0,1,0,0,B,1,B,0.0,0.0,0,t,1
2,Hunter Renfroe,Maeda,2,0,1,0,0,B,2,BB,1.0,0.0,0,t,1
2,Hunter Renfroe,Maeda,2,0,1,0,0,S,3,BBS,2.0,0.0,1,t,1
2,Hunter Renfroe,Maeda,2,0,1,0,0,F,4,BBSF,2.0,1.0,1,t,1
